appId,instanceId,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,y
wine_quality_iter9,12,0.47,0.11,2.2,0.048,89.0,0.99182,3.54,0.88,13.6,,1
wine_quality_iter9,13,0.24,0.47,2.1,0.066,24.0,0.9978,3.15,0.9,11.0,,1
wine_quality_iter9,14,0.12,0.45,1.8,0.075,21.0,0.99552,3.41,0.76,11.9,,1
wine_quality_iter9,15,0.28,0.49,1.9,0.074,21.0,0.9976,2.98,0.66,9.9,,1
wine_quality_iter9,16,0.54,0.34,2.5,0.076,17.0,0.99235,3.2,0.72,13.1,,1
wine_quality_iter9,17,0.56,0.17,1.7,0.065,24.0,0.99514,3.44,0.68,10.55,,1
wine_quality_iter9,18,0.29,0.75,2.8,0.084,43.0,0.9986,3.04,0.68,11.4,,1
wine_quality_iter9,19,0.24,0.46,1.8,0.075,21.0,0.9976,3.25,1.02,10.8,,1
wine_quality_iter9,20,0.27,0.56,1.4,0.047,8.0,0.99471,3.16,0.51,11.8,,0
wine_quality_iter9,21,0.53,0.57,2.4,0.093,52.0,0.9971,3.19,0.76,11.6,,1
wine_quality_iter9,22,0.38,0.41,2.4,0.103,10.0,0.99604,3.13,0.58,11.9,,1
wine_quality_iter9,23,0.53,0.04,1.7,0.076,31.0,0.9964,3.33,0.56,10.0,,0
wine_quality_iter9,24,0.4,0.32,3.6,0.061,29.0,0.99416,3.28,0.49,11.3,,1
wine_quality_iter9,25,0.34,0.33,2.5,0.064,37.0,0.9952,3.35,0.77,12.1,,1
wine_quality_iter9,26,0.915,0.27,2.1,0.088,23.0,0.9962,3.26,0.47,10.0,,0
wine_quality_iter9,27,0.44,0.46,2.2,0.091,41.0,0.99638,3.18,0.69,11.9,,0
wine_quality_iter9,28,0.56,0.14,2.4,0.064,29.0,0.99397,3.42,0.62,11.7,,1
wine_quality_iter9,29,0.33,0.42,2.3,0.07,20.0,0.99426,3.38,0.77,12.7,,1
wine_quality_iter9,30,0.31,0.36,2.2,0.079,31.0,0.99615,3.33,0.86,12.0,,1
wine_quality_iter9,31,0.32,0.47,1.4,0.0559999999999999,24.0,0.99695,3.22,0.82,10.3,,1
wine_quality_iter9,32,0.74,0.09,1.7,0.089,26.0,0.99402,3.67,0.56,11.6,,0
wine_quality_iter9,33,0.49,0.2,11.0,0.071,50.0,1.0015,3.16,0.69,9.2,,0
wine_quality_iter9,34,0.24,0.35,1.7,0.055,27.0,0.99394,3.14,0.59,11.3,,1
wine_quality_iter9,35,0.31,0.39,2.4,0.078,43.0,0.99444,3.31,0.77,12.5,,1
wine_quality_iter9,36,0.6,0.12,2.2,0.083,28.0,0.9966,3.52,0.62,10.2,,1
wine_quality_iter9,37,0.615,0.28,3.2,0.087,72.0,1.0001,3.31,0.53,9.7,,0
wine_quality_iter9,38,0.36,0.46,2.1,0.074,44.0,0.99534,3.4,0.85,11.0,,1
wine_quality_iter9,39,0.66,0.0,2.2,0.087,11.0,0.99378,3.71,0.63,12.8,,1
wine_quality_iter9,40,0.36,0.46,2.1,0.074,44.0,0.99534,3.4,0.85,11.0,,1
wine_quality_iter9,41,0.31,0.39,2.4,0.078,43.0,0.99444,3.31,0.77,12.5,,1
wine_quality_iter9,42,0.6,0.03,1.8,0.095,99.0,0.995,3.35,0.54,10.1,,0
wine_quality_iter9,43,0.31,0.53,2.2,0.06,10.0,0.99572,3.02,0.83,10.9,,1
wine_quality_iter9,44,0.53,0.13,2.0,0.0579999999999999,22.0,0.99573,3.21,0.68,9.9,,0
wine_quality_iter9,45,0.62,0.19,3.9,0.17,148.0,0.9986,3.17,0.93,9.2,,0
wine_quality_iter9,46,0.54,0.24,3.4,0.076,112.0,0.9976,3.27,0.61,9.4,,0
wine_quality_iter9,47,0.41,0.54,1.5,0.095,41.0,0.99735,3.02,0.76,9.9,,1
wine_quality_iter9,48,0.38,0.48,2.6,0.073,84.0,0.9972,3.32,0.7,9.6,,0
wine_quality_iter9,49,0.38,0.5,2.4,0.104,13.0,0.99643,3.22,0.65,11.6,,1
wine_quality_iter9,50,0.29,0.33,2.05,0.063,27.0,0.99516,3.26,0.84,11.7,,1
wine_quality_iter9,51,0.6,0.01,2.3,0.079,37.0,0.99514,3.4,0.61,10.9,,0
wine_quality_iter9,52,0.85,0.05,1.4,0.045,88.0,0.9924,3.56,0.82,12.9,,1
wine_quality_iter9,53,0.63,0.31,1.7,0.088,64.0,0.9969,3.46,0.79,9.3,,0
wine_quality_iter9,54,0.58,0.01,1.9,0.08,54.0,0.99683,3.4,0.73,9.7,,0
wine_quality_iter9,55,0.18,0.48,1.5,0.068,15.0,0.9973,3.22,0.64,10.1,,0
wine_quality_iter9,56,0.39,0.66,3.0,0.093,30.0,0.9996,3.18,0.63,10.8,,1
wine_quality_iter9,57,0.41,0.45,6.2,0.071,14.0,0.99702,3.21,0.49,11.8,,1
wine_quality_iter9,58,0.27,0.53,2.4,0.074,18.0,0.9962,3.2,1.13,12.0,,1
wine_quality_iter9,59,0.38,0.4,2.2,0.068,28.0,0.99486,3.27,0.75,12.6,,1
wine_quality_iter9,60,0.46,0.24,1.7,0.077,34.0,0.9948,3.39,0.6,10.6,,0
wine_quality_iter9,61,0.38,0.48,1.8,0.157,17.0,0.9976,3.3,1.05,9.4,,0
wine_quality_iter9,62,0.25,0.29,2.2,0.054,49.0,0.99666,3.4,0.76,10.9,,1
wine_quality_iter9,63,0.36,0.32,1.8,0.067,8.0,0.9928,3.36,0.55,12.8,,1
wine_quality_iter9,64,0.35,0.53,2.6,0.07,16.0,0.9972,3.15,0.65,11.0,,1
wine_quality_iter9,65,0.43,0.44,1.9,0.085,22.0,0.99708,3.28,0.55,9.5,,0
wine_quality_iter9,66,0.78,0.23,2.6,0.059,15.0,0.997,3.37,0.56,11.3,,0
wine_quality_iter9,67,0.4,0.41,2.2,0.084,17.0,0.9984,3.08,0.67,9.3,,0
wine_quality_iter9,68,0.36,0.52,2.1,0.111,10.0,0.99568,3.31,0.62,11.3,,0
wine_quality_iter9,69,0.645,0.0,5.5,0.086,18.0,0.9986,3.4,0.55,9.6,,0
wine_quality_iter9,70,0.32,0.44,2.7,0.104,17.0,0.99732,3.33,0.78,11.0,,1
wine_quality_iter9,71,0.22,0.36,1.9,0.064,77.0,0.99604,3.47,0.87,11.0,,1
wine_quality_iter9,72,0.67,0.0,1.9,0.08,39.0,0.99701,3.4,0.74,9.7,,0
wine_quality_iter9,73,0.725,0.24,6.6,0.1169999999999999,134.0,1.0014,3.32,1.07,9.3,,0
wine_quality_iter9,74,0.12,0.45,1.8,0.075,21.0,0.99552,3.41,0.76,11.9,,1
wine_quality_iter9,75,0.845,0.01,2.2,0.07,14.0,0.9967,3.32,0.58,11.0,,0
wine_quality_iter9,76,0.31,0.4,2.2,0.0579999999999999,10.0,0.99536,3.31,0.68,11.2,,1
wine_quality_iter9,77,0.28,0.28,2.4,0.012,100.0,0.99064,3.26,0.39,11.7,,1
wine_quality_iter9,78,0.37,0.41,2.3,0.088,16.0,0.9988,3.09,0.8,9.3,,0
wine_quality_iter9,79,0.43,0.4,2.6,0.092,52.0,0.99834,3.22,0.64,10.0,,1
wine_quality_iter9,80,0.56,0.13,1.6,0.077,42.0,0.99629,3.34,0.59,9.2,,0
wine_quality_iter9,81,0.33,0.52,2.2,0.074,25.0,0.99509,3.36,0.76,12.4,,1
wine_quality_iter9,82,0.33,0.41,1.5,0.0559999999999999,35.0,0.99396,3.29,0.71,11.0,,0
wine_quality_iter9,83,0.395,0.46,4.6,0.094,10.0,0.99639,3.27,0.64,12.2,,1
wine_quality_iter9,84,0.58,0.25,2.0,0.104,21.0,0.99769,3.27,0.72,9.6,,0
wine_quality_iter9,85,0.675,0.26,2.1,0.084,43.0,0.9976,3.31,0.53,9.2,,0
wine_quality_iter9,86,0.65,0.02,2.1,0.066,25.0,0.9972,3.47,0.67,9.5,,0
wine_quality_iter9,87,0.48,0.04,1.6,0.054,106.0,0.9927,3.54,0.62,12.2,,1
wine_quality_iter9,88,0.545,0.18,1.9,0.08,35.0,0.9972,3.3,0.59,9.0,,0
wine_quality_iter9,89,0.47,0.11,2.2,0.048,89.0,0.99182,3.54,0.88,13.566666666666698,,1
wine_quality_iter9,90,0.25,0.39,2.0,0.0409999999999999,10.0,0.99386,3.27,0.71,12.5,,1
wine_quality_iter9,91,0.62,0.67,5.2,0.086,19.0,0.9988,3.22,0.69,13.4,,1
wine_quality_iter9,92,0.84,0.03,2.3,0.059,48.0,0.9952,3.52,0.56,12.3,,1
wine_quality_iter9,93,0.915,0.29,4.8,0.07,39.0,0.99577,3.53,0.54,11.1,,0
wine_quality_iter9,94,0.28,0.48,2.1,0.093,12.0,0.99408,3.26,0.62,12.4,,1
wine_quality_iter9,95,0.56,0.22,2.4,0.0819999999999999,86.0,0.9983,3.37,0.62,9.5,,0
wine_quality_iter9,96,0.43,0.66,3.1,0.109,23.0,1.0,3.15,0.85,10.4,,1
wine_quality_iter9,97,0.63,0.24,2.4,0.077,33.0,0.9974,3.09,0.57,9.4,,0
wine_quality_iter9,98,0.43,0.44,2.4,0.214,12.0,0.9994,3.19,0.63,9.5,,0
wine_quality_iter9,99,0.46,0.11,2.6,0.079,49.0,0.9968,3.21,0.57,10.0,,0
wine_quality_iter9,100,0.47,0.49,2.9,0.085,110.0,0.9982,3.29,0.6,9.8,,0
wine_quality_iter9,101,0.24,0.39,1.6,0.074,10.0,0.99698,3.12,0.59,9.5,,0
wine_quality_iter9,102,0.27,0.62,2.6,0.0819999999999999,21.0,1.0002,3.16,0.67,9.7,,0
wine_quality_iter9,103,0.35,0.46,3.6,0.078,37.0,0.9973,3.35,0.86,12.8,,1
wine_quality_iter9,104,0.43,0.3,2.0,0.085,39.0,0.99346,3.33,0.46,11.9,,0
wine_quality_iter9,105,0.37,0.76,4.2,0.066,38.0,1.0004,3.22,0.6,13.0,,1
wine_quality_iter9,106,0.3,0.49,3.8,0.09,24.0,0.99498,3.27,0.64,12.1,,1
wine_quality_iter9,107,0.56,0.19,1.8,0.104,47.0,0.9964,3.19,0.93,9.5,,0
wine_quality_iter9,108,0.645,0.0,2.0,0.0819999999999999,16.0,0.9964,3.38,0.59,9.8,,0
wine_quality_iter9,109,0.36,0.31,1.7,0.079,65.0,0.99716,3.46,0.62,9.5,,0
wine_quality_iter9,110,0.3,0.42,2.0,0.052,24.0,0.9963,3.44,0.82,11.9,,0
wine_quality_iter9,111,0.48,0.32,2.1,0.062,54.0,0.99728,3.3,0.65,10.0,,1
wine_quality_iter9,112,0.66,0.0,2.2,0.087,11.0,0.99378,3.71,0.63,12.8,,1
wine_quality_iter9,113,0.58,0.1,1.8,0.102,109.0,0.99565,3.08,0.49,9.8,,0
wine_quality_iter9,114,0.21,0.44,2.2,0.075,24.0,1.00005,3.07,0.84,9.2,,1
wine_quality_iter9,115,0.27,0.68,3.5,0.358,10.0,0.9972,3.25,1.08,9.9,,1
wine_quality_iter9,116,0.59,0.02,2.3,0.0819999999999999,94.0,0.99744,3.55,0.53,9.7,,0
wine_quality_iter9,117,0.63,0.5,1.4,0.071,26.0,0.99791,3.07,0.6,10.4,,0
wine_quality_iter9,118,0.52,0.08,4.4,0.071,32.0,0.99646,3.56,0.63,11.6,,0
wine_quality_iter9,119,0.69,0.07,2.5,0.091,21.0,0.99572,3.38,0.6,11.3,,0
wine_quality_iter9,120,0.52,0.09,2.5,0.091,49.0,0.9976,3.34,0.86,10.6,,1
wine_quality_iter9,121,0.48,0.25,2.0,0.076,61.0,0.9953,3.34,0.6,10.4,,0
wine_quality_iter10,0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,1
wine_quality_iter10,1,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,1
wine_quality_iter10,2,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,1
wine_quality_iter10,3,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,0
wine_quality_iter10,4,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,1
wine_quality_iter10,5,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,1
wine_quality_iter10,6,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1
wine_quality_iter10,7,0.4,0.49,2.5,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,0
wine_quality_iter10,8,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,0
wine_quality_iter10,9,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,0
wine_quality_iter10,10,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,1
wine_quality_iter10,11,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,1
wine_quality_iter10,12,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,1
wine_quality_iter10,13,0.24,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,1
wine_quality_iter10,14,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1
wine_quality_iter10,15,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,1
wine_quality_iter10,16,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,1
wine_quality_iter10,17,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,1
wine_quality_iter10,18,0.29,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,1
wine_quality_iter10,19,0.24,0.46,1.8,0.075,6.0,21.0,0.9976,3.25,1.02,10.8,1
wine_quality_iter10,20,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,0
wine_quality_iter10,21,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,1
wine_quality_iter10,22,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,1
wine_quality_iter10,23,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,0
wine_quality_iter10,24,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,1
wine_quality_iter10,25,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,1
wine_quality_iter10,26,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,0
wine_quality_iter10,27,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,0
wine_quality_iter10,28,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,1
wine_quality_iter10,29,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,1
wine_quality_iter10,30,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,1
wine_quality_iter10,31,0.32,0.47,1.4,0.0559999999999999,9.0,24.0,0.99695,3.22,0.82,10.3,1
wine_quality_iter10,32,0.74,0.09,1.7,0.089,16.0,26.0,0.99402,3.67,0.56,11.6,0
wine_quality_iter10,33,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,0
wine_quality_iter10,34,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,1
wine_quality_iter10,35,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,1
wine_quality_iter10,36,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,1
wine_quality_iter10,37,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,0
wine_quality_iter10,38,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,1
wine_quality_iter10,39,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,1
wine_quality_iter10,40,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,1
wine_quality_iter10,41,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,1
wine_quality_iter10,42,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,0
wine_quality_iter10,43,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,1
wine_quality_iter10,44,0.53,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,0
wine_quality_iter10,45,0.62,0.19,3.9,0.17,51.0,148.0,0.9986,3.17,0.93,9.2,0
wine_quality_iter10,46,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,0
wine_quality_iter10,47,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,1
wine_quality_iter10,48,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,0
wine_quality_iter10,49,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,1
wine_quality_iter10,50,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,1
wine_quality_iter10,51,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,0
wine_quality_iter10,52,0.85,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,1
wine_quality_iter10,53,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,3.46,0.79,9.3,0
wine_quality_iter10,54,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,0
wine_quality_iter10,55,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,0
wine_quality_iter10,56,0.39,0.66,3.0,0.093,12.0,30.0,0.9996,3.18,0.63,10.8,1
wine_quality_iter10,57,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,1
wine_quality_iter10,58,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,1
wine_quality_iter10,59,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,1
wine_quality_iter10,60,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,0
wine_quality_iter10,61,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,0
wine_quality_iter10,62,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,1
wine_quality_iter10,63,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,1
wine_quality_iter10,64,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,1
wine_quality_iter10,65,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,0
wine_quality_iter10,66,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,0
wine_quality_iter10,67,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,0
wine_quality_iter10,68,0.36,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,0
wine_quality_iter10,69,0.645,0.0,5.5,0.086,5.0,18.0,0.9986,3.4,0.55,9.6,0
wine_quality_iter10,70,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,1
wine_quality_iter10,71,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,1
wine_quality_iter10,72,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,0
wine_quality_iter10,73,0.725,0.24,6.6,0.1169999999999999,31.0,134.0,1.0014,3.32,1.07,9.3,0
wine_quality_iter10,74,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,1
wine_quality_iter10,75,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,0
wine_quality_iter10,76,0.31,0.4,2.2,0.0579999999999999,6.0,10.0,0.99536,3.31,0.68,11.2,1
wine_quality_iter10,77,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,1
wine_quality_iter10,78,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,0
wine_quality_iter10,79,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,1
wine_quality_iter10,80,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,0
wine_quality_iter10,81,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,1
wine_quality_iter10,82,0.33,0.41,1.5,0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,0
wine_quality_iter10,83,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,1
wine_quality_iter10,84,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,0
wine_quality_iter10,85,0.675,0.26,2.1,0.084,11.0,43.0,0.9976,3.31,0.53,9.2,0
wine_quality_iter10,86,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,0
wine_quality_iter10,87,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,1
wine_quality_iter10,88,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,0
wine_quality_iter10,89,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,1
wine_quality_iter10,90,0.25,0.39,2.0,0.0409999999999999,4.0,10.0,0.99386,3.27,0.71,12.5,1
wine_quality_iter10,91,0.62,0.67,5.2,0.086,6.0,19.0,0.9988,3.22,0.69,13.4,1
wine_quality_iter10,92,0.84,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,1
wine_quality_iter10,93,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,0
wine_quality_iter10,94,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,1
wine_quality_iter10,95,0.56,0.22,2.4,0.0819999999999999,10.0,86.0,0.9983,3.37,0.62,9.5,0
wine_quality_iter10,96,0.43,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,1
wine_quality_iter10,97,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,0
wine_quality_iter10,98,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,0
wine_quality_iter10,99,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,0
wine_quality_iter10,100,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,0
wine_quality_iter10,101,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,0
wine_quality_iter10,102,0.27,0.62,2.6,0.0819999999999999,6.0,21.0,1.0002,3.16,0.67,9.7,0
wine_quality_iter10,103,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,1
wine_quality_iter10,104,0.43,0.3,2.0,0.085,6.0,39.0,0.99346,3.33,0.46,11.9,0
wine_quality_iter10,105,0.37,0.76,4.2,0.066,7.0,38.0,1.0004,3.22,0.6,13.0,1
wine_quality_iter10,106,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,1
wine_quality_iter10,107,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,0
wine_quality_iter10,108,0.645,0.0,2.0,0.0819999999999999,8.0,16.0,0.9964,3.38,0.59,9.8,0
wine_quality_iter10,109,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,0
wine_quality_iter10,110,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,0
wine_quality_iter10,111,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,1
wine_quality_iter10,112,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,1
wine_quality_iter10,113,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,0
wine_quality_iter10,114,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,1
wine_quality_iter10,115,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,1
wine_quality_iter10,116,0.59,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,0
wine_quality_iter10,117,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,0
wine_quality_iter10,118,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,0
wine_quality_iter10,119,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,0
wine_quality_iter10,120,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,1
wine_quality_iter10,121,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,0
forest_cover_iter1,0,2481.0,,,,,,,,,,0
forest_cover_iter1,1,2158.0,,,,,,,,,,1
forest_cover_iter1,2,2100.0,,,,,,,,,,0
forest_cover_iter1,3,2354.0,,,,,,,,,,0
forest_cover_iter1,4,2062.0,,,,,,,,,,1
forest_cover_iter1,5,2366.0,,,,,,,,,,1
forest_cover_iter1,6,2021.0,,,,,,,,,,0
forest_cover_iter1,7,2217.0,,,,,,,,,,0
forest_cover_iter1,8,2325.0,,,,,,,,,,1
forest_cover_iter1,9,2119.0,,,,,,,,,,0
forest_cover_iter1,10,2312.0,,,,,,,,,,0
forest_cover_iter1,11,2429.0,,,,,,,,,,0
forest_cover_iter1,12,2015.0,,,,,,,,,,1
forest_cover_iter1,13,2418.0,,,,,,,,,,1
forest_cover_iter1,14,2665.0,,,,,,,,,,0
forest_cover_iter1,15,2225.0,,,,,,,,,,0
forest_cover_iter1,16,2276.0,,,,,,,,,,1
forest_cover_iter1,17,2356.0,,,,,,,,,,1
forest_cover_iter1,18,2318.0,,,,,,,,,,1
forest_cover_iter1,19,2277.0,,,,,,,,,,1
forest_cover_iter1,20,2328.0,,,,,,,,,,1
forest_cover_iter1,21,2211.0,,,,,,,,,,1
forest_cover_iter1,22,2198.0,,,,,,,,,,1
forest_cover_iter1,23,2302.0,,,,,,,,,,0
forest_cover_iter1,24,2698.0,,,,,,,,,,0
forest_cover_iter1,25,2398.0,,,,,,,,,,1
forest_cover_iter1,26,2318.0,,,,,,,,,,1
forest_cover_iter1,27,2134.0,,,,,,,,,,1
forest_cover_iter1,28,2288.0,,,,,,,,,,1
forest_cover_iter1,29,2585.0,,,,,,,,,,0
forest_cover_iter1,30,2249.0,,,,,,,,,,1
forest_cover_iter1,31,2271.0,,,,,,,,,,1
forest_cover_iter1,32,2481.0,,,,,,,,,,1
forest_cover_iter1,33,2613.0,,,,,,,,,,0
forest_cover_iter1,34,2300.0,,,,,,,,,,1
forest_cover_iter1,35,2348.0,,,,,,,,,,1
forest_cover_iter1,36,2290.0,,,,,,,,,,1
forest_cover_iter1,37,2114.0,,,,,,,,,,0
forest_cover_iter1,38,2238.0,,,,,,,,,,1
forest_cover_iter1,39,2303.0,,,,,,,,,,1
forest_cover_iter1,40,2302.0,,,,,,,,,,0
forest_cover_iter1,41,2203.0,,,,,,,,,,1
forest_cover_iter1,42,2338.0,,,,,,,,,,1
forest_cover_iter1,43,2245.0,,,,,,,,,,0
forest_cover_iter1,44,2297.0,,,,,,,,,,1
forest_cover_iter1,45,2143.0,,,,,,,,,,1
forest_cover_iter1,46,2194.0,,,,,,,,,,1
forest_cover_iter1,47,2230.0,,,,,,,,,,0
forest_cover_iter1,48,2355.0,,,,,,,,,,0
forest_cover_iter1,49,2568.0,,,,,,,,,,0
forest_cover_iter1,50,2370.0,,,,,,,,,,0
