Participant Id,Condition,Model,AppId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Confidence in AI prediction,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Condition:Complexity,Mean(Response==Explainer),Mean(Changed explainer),Random,Changed cf direction,Trial index > 10,Column 41
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,33,271,DT,w/o XAI,12.295,2.509192676,,0,0,0,0,,,,,,0,Alcohol,numeric,11,12,1,0,0,0,0,0,DT:low,0.45,0.3,1,1,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,34,111,DT,w/ XAI,15.941,2.768894407,,0,0,0,0,,,,,,0,Alcohol,numeric,11,12,1,0,1,0,1,0,DT:low,0.45,0.3,1,1,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,35,317,DT,w/ XAI,38.918,3.661456869,,1,0,1,0,,,,,,3,Vinegar Taint,numeric,0.75,0.37,-0.38,1,1,0,0,0,DT:low,0.45,0.3,1,0,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,36,51,DT,w/o XAI,23.922,3.174798538,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.6,0.44,-0.16,0,0,0,0,0,DT:low,0.45,0.3,1,1,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,37,354,DT,w/o XAI,10.621,2.362833173,,1,1,1,1,,,,,,0,Alcohol,numeric,12,11,-1,1,0,0,1,0,DT:low,0.45,0.3,1,1,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,38,397,DT,w/ XAI,70.35,4.253482784,,1,1,1,1,,,,,,0,Alcohol,numeric,11,10,-1,1,1,0,0,0,DT:low,0.45,0.3,1,1,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,39,314,DT,w/o XAI,9.225,2.22191719,,1,1,1,1,,,,,,0,Alcohol,numeric,12,10,-2,1,0,0,1,0,DT:low,0.45,0.3,1,1,1,
67ae22e234039c88a4aaac98,DT,mlp,wine_quality,low,counterfactual,40,69,DT,w/o XAI,12.935,2.559936816,,0,0,0,0,,,,,,0,Alcohol,numeric,10,12,2,0,0,0,0,0,DT:low,0.45,0.3,1,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,1,235,LR,w/o XAI,92.593,4.528213545,-60,1,1,1,1,0,0,0,-60,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,2,249,LR,w/o XAI,40.012,3.689179409,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,3,278,LR,w/ XAI,56.304,4.030765581,40,0,0,0,0,0,0,0,-40,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,4,398,LR,w/o XAI,52.468,3.96020346,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,5,116,LR,w/ XAI,64.122,4.160787519,20,0,0,0,0,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,6,356,LR,w/o XAI,54.441,3.997117547,60,0,0,0,0,0,0,0,-60,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,7,28,LR,w/o XAI,36.218,3.589556233,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,8,211,LR,w/o XAI,65.476,4.181683663,-40,0,0,1,1,1,1,0,-40,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,9,364,LR,w/ XAI,37.073,3.612888942,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,10,40,LR,w/ XAI,27.319,3.307582431,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,11,200,LR,w/o XAI,18.388,2.911698278,-40,1,1,0,0,0,0,1,40,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,12,146,LR,w/ XAI,14.925,2.703037659,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,13,41,LR,w/ XAI,37.29,3.618725194,20,0,0,0,0,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,14,161,LR,w/ XAI,42.533,3.750280245,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,15,27,LR,w/ XAI,38.066,3.639321495,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,16,135,LR,w/ XAI,23.8,3.169685581,-40,0,0,0,0,1,1,1,40,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,17,19,LR,w/ XAI,18.764,2.931940141,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,18,313,LR,w/o XAI,18.68,2.927453433,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,19,331,LR,w/ XAI,18.19,2.900871993,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,20,129,LR,w/o XAI,21.479,3.067075714,-20,1,0,1,1,0,1,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,21,11,LR,w/ XAI,37.214,3.616685035,-20,1,1,1,1,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,22,336,LR,w/ XAI,26.251,3.267704084,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,23,250,LR,w/o XAI,19.453,2.9680013,80,1,1,1,1,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,24,46,LR,w/ XAI,23.036,3.13705821,-80,0,0,0,0,1,1,1,80,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,25,399,LR,w/o XAI,18.179,2.900267082,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,26,61,LR,w/ XAI,24.177,3.185401768,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,27,220,LR,w/o XAI,21.211,3.054519915,-40,0,0,0,0,1,1,1,40,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,28,192,LR,w/ XAI,42.507,3.749668768,-40,1,0,1,1,0,1,0,-40,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,29,328,LR,w/o XAI,24.104,3.182377802,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,30,82,LR,w/ XAI,31.4,3.446807893,20,0,0,0,0,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,31,298,LR,w/ XAI,26.958,3.294280099,20,0,0,0,0,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,32,372,LR,w/o XAI,27.313,3.307362779,20,0,1,0,0,0,1,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,33,166,LR,w/o XAI,42.259,3.743817349,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,34,139,LR,w/ XAI,19.302,2.960208718,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,35,23,LR,w/o XAI,43.186,3.765516369,20,0,0,0,0,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,36,253,LR,w/o XAI,10.349,2.336889897,-60,0,0,0,0,1,1,1,60,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,37,9,LR,w/o XAI,35.765,3.576969762,-20,1,1,1,1,0,0,0,-20,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,38,378,LR,w/ XAI,19.966,2.994030827,60,0,0,0,0,0,0,0,-60,0,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,39,182,LR,w/ XAI,16.163,2.782724679,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,forward,40,251,LR,w/o XAI,30.617,3.42155541,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,LR:low,0.625,0.25,0,,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,1,155,LR,w/o XAI,76.533,4.33772202,,0,0,0,0,,,,,,1,Sulphates,numeric,0.51,0.8,0.29,0,0,0,0,0,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,2,241,LR,w/o XAI,75.005,4.317554778,,0,0,0,0,,,,,,4,pH,numeric,2.9,3.3,0.4,0,0,0,0,0,LR:low,0.625,0.25,0,0,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,3,209,LR,w/o XAI,79.674,4.377943309,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.55,0.36,-0.19,1,0,1,0,0,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,4,122,LR,w/o XAI,24.385,3.193968189,,1,1,1,1,,,,,,2,SO2,numeric,10,49,39,1,1,0,0,0,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,5,172,LR,w/o XAI,50.697,3.925866737,,0,0,0,0,,,,,,0,Alcohol,numeric,9.5,10,0.5,0,0,0,0,0,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,6,205,LR,w/o XAI,55.157,4.010183664,,1,1,0,0,,,,,,3,Vinegar Taint,numeric,0.35,0.43,0.08,0,0,1,1,1,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,7,168,LR,w/ XAI,40.062,3.690428254,,0,0,0,0,,,,,,2,SO2,numeric,110,59,-51,0,0,0,0,0,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,8,149,LR,w/ XAI,54.119,3.991185326,,1,1,0,0,,,,,,2,SO2,numeric,15,59,44,1,0,0,1,1,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,9,255,LR,w/ XAI,60.124,4.096409096,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.66,0.52,-0.14,1,1,1,1,1,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,10,320,LR,w/o XAI,45.107,3.809037445,,1,1,1,1,,,,,,2,SO2,numeric,28,59,31,1,1,0,0,0,LR:low,0.625,0.25,0,1,0,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,11,131,LR,w/ XAI,38.196,3.642730798,,1,1,1,1,,,,,,2,SO2,numeric,8,59,51,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,12,203,LR,w/o XAI,63.27,4.147411283,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.67,0.34,-0.33,1,1,1,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,13,326,LR,w/ XAI,66.638,4.199274985,,1,1,1,1,,,,,,2,SO2,numeric,29,59,30,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,14,273,LR,w/o XAI,26.64,3.282413846,,0,0,0,0,,,,,,2,SO2,numeric,9,59,50,0,0,0,0,0,LR:low,0.625,0.25,0,0,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,15,29,LR,w/ XAI,38.924,3.661611027,,0,0,0,0,,,,,,2,SO2,numeric,90,19,-71,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,16,95,LR,w/ XAI,41.294,3.720717211,,1,1,1,1,,,,,,1,Sulphates,numeric,1,0.54,-0.46,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,17,21,LR,w/ XAI,36.575,3.599364947,,0,0,0,0,,,,,,1,Sulphates,numeric,0.51,0.72,0.21,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,18,263,LR,w/ XAI,50.948,3.930805505,,1,1,1,1,,,,,,2,SO2,numeric,13,79,66,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,19,30,LR,w/o XAI,49.681,3.905622566,,0,0,0,0,,,,,,1,Sulphates,numeric,0.7,0.9,0.2,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,20,353,LR,w/ XAI,62.735,4.138919506,,1,1,1,1,,,,,,2,SO2,numeric,15,89,74,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,21,4,LR,w/ XAI,32.279,3.474416864,,0,0,0,0,,,,,,2,SO2,numeric,78,29,-49,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,22,70,LR,w/o XAI,40.889,3.710861078,,1,1,1,1,,,,,,4,pH,numeric,3.2,3.5,0.3,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,23,43,LR,w/o XAI,29.899,3.397825035,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.92,0.49,-0.43,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,24,143,LR,w/ XAI,62.941,4.14219778,,1,1,1,1,,,,,,4,pH,numeric,3,3.5,0.5,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,25,99,LR,w/ XAI,37.439,3.622712942,,1,1,1,1,,,,,,1,Sulphates,numeric,0.67,0.54,-0.13,1,0,0,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,26,218,LR,w/ XAI,23.852,3.171868071,,1,1,1,1,,,,,,2,SO2,numeric,29,79,50,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,27,183,LR,w/o XAI,43.082,3.763105277,,1,1,1,1,,,,,,2,SO2,numeric,19,99,80,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,28,391,LR,w/ XAI,33.319,3.506127805,,1,1,1,1,,,,,,1,Sulphates,numeric,0.81,0.47,-0.34,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,29,236,LR,w/o XAI,25.795,3.250180675,,1,1,1,1,,,,,,2,SO2,numeric,12,79,67,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,30,3,LR,w/ XAI,51.598,3.943482912,,1,0,0,0,,,,,,1,Sulphates,numeric,0.87,0.44,-0.43,0,0,1,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,31,66,LR,w/ XAI,44.804,3.802297421,,0,0,1,1,,,,,,1,Sulphates,numeric,0.77,0.55,-0.22,0,0,0,0,0,LR:low,0.625,0.25,0,0,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,32,47,LR,w/ XAI,39.701,3.681376376,,1,0,0,0,,,,,,2,SO2,numeric,26,79,53,0,0,1,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,33,2,LR,w/ XAI,100.024,4.605410157,,0,0,0,0,,,,,,2,SO2,numeric,55,29,-26,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,34,32,LR,w/ XAI,38.452,3.64941071,,1,0,1,1,,,,,,2,SO2,numeric,11,49,38,0,1,1,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,35,167,LR,w/ XAI,21.439,3.065211693,,0,0,0,0,,,,,,3,Vinegar Taint,numeric,0.78,0.42,-0.36,0,0,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,36,270,LR,w/o XAI,35.73,3.575990672,,0,1,1,1,,,,,,2,SO2,numeric,150,29,-121,1,1,1,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,37,342,LR,w/ XAI,31.838,3.460660545,,1,0,0,0,,,,,,1,Sulphates,numeric,0.89,0.5,-0.39,0,0,1,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,38,373,LR,w/ XAI,38.211,3.643123432,,1,1,1,1,,,,,,1,Sulphates,numeric,0.93,0.52,-0.41,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,39,329,LR,w/o XAI,30.622,3.421718705,,0,0,1,1,,,,,,2,SO2,numeric,87,39,-48,0,1,0,1,1,LR:low,0.625,0.25,0,1,1,
67103fab90f232f5d3e1e2ae,LR,mlp,wine_quality,low,counterfactual,40,144,LR,w/o XAI,23.927,3.175007528,,1,1,1,1,,,,,,2,SO2,numeric,24,69,45,1,1,0,0,0,LR:low,0.625,0.25,0,1,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,1,259,DT,w/o XAI,23.171,3.142901497,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,2,185,DT,w/o XAI,12.159,2.498069636,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,3,258,DT,w/ XAI,18.46,2.915606229,-100,0,0,0,0,1,1,1,100,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,4,368,DT,w/o XAI,13.691,2.616738683,-60,1,1,1,1,0,0,0,-60,0,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,5,6,DT,w/o XAI,4.719,1.551596913,60,0,0,0,0,0,0,0,-60,0,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,6,237,DT,w/o XAI,12.501,2.525808641,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,7,284,DT,w/o XAI,6.531,1.876560071,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,8,134,DT,w/o XAI,8.502,2.14030143,-20,1,1,1,1,0,0,0,-20,0,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,9,136,DT,w/o XAI,2.189,0.783444819,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,10,354,DT,w/ XAI,40.925,3.711741123,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,0,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,11,166,DT,w/o XAI,26.715,3.285225205,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,12,180,DT,w/o XAI,31.797,3.459371946,-20,1,0,1,0,0,1,0,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,13,320,DT,w/ XAI,15.14,2.717340248,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,14,222,DT,w/ XAI,7.458,2.009287282,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,15,208,DT,w/ XAI,10.059,2.308467756,100,1,1,1,1,1,1,1,100,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,16,205,DT,w/ XAI,14.651,2.684508593,-100,1,0,1,0,0,1,0,100,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,17,184,DT,w/o XAI,21.764,3.080257229,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,18,43,DT,w/o XAI,12.015,2.486155869,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,19,377,DT,w/o XAI,9.756,2.27788248,-40,1,1,1,1,0,0,0,-40,0,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,20,125,DT,w/ XAI,8.982,2.195222575,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,21,351,DT,w/o XAI,16.27,2.789322921,-40,0,0,0,0,1,1,1,40,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,22,58,DT,w/o XAI,28.115,3.336303242,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,23,376,DT,w/o XAI,19.998,2.995632269,-20,1,0,1,0,0,1,0,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,24,76,DT,w/o XAI,19.922,2.991824649,-20,0,0,0,0,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,25,164,DT,w/ XAI,15.883,2.765249355,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,26,18,DT,w/ XAI,13.166,2.577637749,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,27,395,DT,w/o XAI,96.534,4.569895278,20,1,1,1,1,1,1,1,20,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,28,318,DT,w/o XAI,15.758,2.757348173,40,1,1,1,1,1,1,1,40,1,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
6706c4459c604020ec3bcf97,DT,mlp,wine_quality,high,forward,29,118,DT,w/ XAI,14.011,2.639842735,20,0,0,0,0,0,0,0,-20,0,,,,,,,,,,,,DT:high,0.85,0.675,0,,1,
