appId,modelName,instanceId,pred,i_max
mushrooms,mlp,0,0,0
mushrooms,mlp,1,1,0
mushrooms,mlp,2,1,0
mushrooms,mlp,3,0,0
mushrooms,mlp,4,1,0
mushrooms,mlp,5,0,0
mushrooms,mlp,6,1,0
mushrooms,mlp,7,0,0
mushrooms,mlp,8,1,0
mushrooms,mlp,9,0,0
mushrooms,mlp,10,1,0
mushrooms,mlp,11,1,0
mushrooms,mlp,12,0,0
mushrooms,mlp,13,0,0
mushrooms,mlp,14,0,0
mushrooms,mlp,15,0,0
mushrooms,mlp,16,0,0
mushrooms,mlp,17,0,0
mushrooms,mlp,18,0,0
mushrooms,mlp,19,1,0
mushrooms,mlp,20,0,0
mushrooms,mlp,21,1,0
mushrooms,mlp,22,1,0
mushrooms,mlp,23,0,0
mushrooms,mlp,24,0,0
mushrooms,mlp,25,1,0
mushrooms,mlp,26,1,0
mushrooms,mlp,27,1,0
mushrooms,mlp,28,1,0
mushrooms,mlp,29,0,0
mushrooms,mlp,30,1,0
mushrooms,mlp,31,0,0
mushrooms,mlp,32,0,0
mushrooms,mlp,33,1,0
mushrooms,mlp,34,0,0
mushrooms,mlp,35,0,0
mushrooms,mlp,36,1,0
mushrooms,mlp,37,1,0
mushrooms,mlp,38,0,0
mushrooms,mlp,39,0,0
mushrooms,mlp,40,0,0
mushrooms,mlp,41,0,0
mushrooms,mlp,42,0,0
mushrooms,mlp,43,1,0
mushrooms,mlp,44,0,0
mushrooms,mlp,45,0,0
mushrooms,mlp,46,1,0
mushrooms,mlp,47,0,0
mushrooms,mlp,48,0,0
mushrooms,mlp,49,1,0
mushrooms,mlp,50,0,0
mushrooms,mlp,51,0,0
mushrooms,mlp,52,1,0
mushrooms,mlp,53,1,0
mushrooms,mlp,54,1,0
mushrooms,mlp,55,1,0
mushrooms,mlp,56,1,0
mushrooms,mlp,57,1,0
mushrooms,mlp,58,0,0
mushrooms,mlp,59,1,0
mushrooms,mlp,60,1,0
mushrooms,mlp,61,0,0
mushrooms,mlp,62,0,0
mushrooms,mlp,63,0,0
mushrooms,mlp,64,1,0
mushrooms,mlp,65,1,0
mushrooms,mlp,66,0,0
mushrooms,mlp,67,0,0
mushrooms,mlp,68,1,0
mushrooms,mlp,69,1,0
mushrooms,mlp,70,0,0
mushrooms,mlp,71,0,0
mushrooms,mlp,72,0,0
mushrooms,mlp,73,0,0
mushrooms,mlp,74,1,0
mushrooms,mlp,75,1,0
mushrooms,mlp,76,1,0
mushrooms,mlp,77,0,0
mushrooms,mlp,78,1,0
mushrooms,mlp,79,1,0
mushrooms,mlp,80,0,0
mushrooms,mlp,81,1,0
mushrooms,mlp,82,1,0
mushrooms,mlp,83,0,0
mushrooms,mlp,84,1,0
mushrooms,mlp,85,0,0
mushrooms,mlp,86,1,0
mushrooms,mlp,87,0,0
mushrooms,mlp,88,1,0
mushrooms,mlp,89,0,0
mushrooms,mlp,90,1,0
mushrooms,mlp,91,1,0
mushrooms,mlp,92,0,0
mushrooms,mlp,93,0,0
mushrooms,mlp,94,0,0
mushrooms,mlp,95,0,0
mushrooms,mlp,96,0,0
mushrooms,mlp,97,1,0
mushrooms,mlp,98,1,0
mushrooms,mlp,99,0,0
mushrooms,mlp,100,0,0
mushrooms,mlp,101,1,0
mushrooms,mlp,102,1,0
mushrooms,mlp,103,0,0
mushrooms,mlp,104,1,0
mushrooms,mlp,105,1,0
mushrooms,mlp,106,0,0
mushrooms,mlp,107,1,0
mushrooms,mlp,108,0,0
mushrooms,mlp,109,1,0
mushrooms,mlp,110,0,0
mushrooms,mlp,111,0,0
mushrooms,mlp,112,1,0
mushrooms,mlp,113,0,0
mushrooms,mlp,114,1,0
mushrooms,mlp,115,1,0
mushrooms,mlp,116,1,0
mushrooms,mlp,117,0,0
mushrooms,mlp,118,0,0
mushrooms,mlp,119,0,0
mushrooms,mlp,120,1,0
mushrooms,mlp,121,0,0
mushrooms,mlp,122,1,0
mushrooms,mlp,123,1,0
mushrooms,mlp,124,1,0
mushrooms,mlp,125,1,0
mushrooms,mlp,126,0,0
mushrooms,mlp,127,1,0
mushrooms,mlp,128,1,0
mushrooms,mlp,129,0,0
mushrooms,mlp,130,1,0
mushrooms,mlp,131,0,0
mushrooms,mlp,132,0,0
mushrooms,mlp,133,0,0
mushrooms,mlp,134,1,0
mushrooms,mlp,135,0,0
mushrooms,mlp,136,0,0
mushrooms,mlp,137,0,0
mushrooms,mlp,138,0,0
mushrooms,mlp,139,0,0
mushrooms,mlp,140,0,0
mushrooms,mlp,141,1,0
mushrooms,mlp,142,1,0
mushrooms,mlp,143,1,0
mushrooms,mlp,144,0,0
mushrooms,mlp,145,1,0
mushrooms,mlp,146,1,0
mushrooms,mlp,147,1,0
mushrooms,mlp,148,1,0
mushrooms,mlp,149,1,0
mushrooms,mlp,150,0,0
mushrooms,mlp,151,0,0
mushrooms,mlp,152,0,0
mushrooms,mlp,153,0,0
mushrooms,mlp,154,1,0
mushrooms,mlp,155,1,0
mushrooms,mlp,156,0,0
mushrooms,mlp,157,1,0
mushrooms,mlp,158,0,0
mushrooms,mlp,159,1,0
mushrooms,mlp,160,1,0
mushrooms,mlp,161,1,0
mushrooms,mlp,162,1,0
mushrooms,mlp,163,1,0
mushrooms,mlp,164,1,0
mushrooms,mlp,165,0,0
mushrooms,mlp,166,1,0
mushrooms,mlp,167,1,0
mushrooms,mlp,168,0,0
mushrooms,mlp,169,0,0
mushrooms,mlp,170,1,0
mushrooms,mlp,171,0,0
mushrooms,mlp,172,0,0
mushrooms,mlp,173,1,0
mushrooms,mlp,174,1,0
mushrooms,mlp,175,1,0
mushrooms,mlp,176,1,0
mushrooms,mlp,177,0,0
mushrooms,mlp,178,1,0
mushrooms,mlp,179,1,0
mushrooms,mlp,180,1,0
mushrooms,mlp,181,1,0
mushrooms,mlp,182,1,0
mushrooms,mlp,183,0,0
mushrooms,mlp,184,0,0
mushrooms,mlp,185,0,0
mushrooms,mlp,186,0,0
mushrooms,mlp,187,1,0
mushrooms,mlp,188,0,0
mushrooms,mlp,189,1,0
mushrooms,mlp,190,1,0
mushrooms,mlp,191,0,0
mushrooms,mlp,192,0,0
mushrooms,mlp,193,0,0
mushrooms,mlp,194,0,0
mushrooms,mlp,195,0,0
mushrooms,mlp,196,1,0
mushrooms,mlp,197,0,0
mushrooms,mlp,198,0,0
mushrooms,mlp,199,1,0
mushrooms,mlp,200,0,0
mushrooms,mlp,201,1,0
mushrooms,mlp,202,1,0
mushrooms,mlp,203,0,0
mushrooms,mlp,204,1,0
mushrooms,mlp,205,0,0
mushrooms,mlp,206,0,0
mushrooms,mlp,207,1,0
mushrooms,mlp,208,1,0
mushrooms,mlp,209,0,0
mushrooms,mlp,210,0,0
mushrooms,mlp,211,1,0
mushrooms,mlp,212,1,0
mushrooms,mlp,213,1,0
mushrooms,mlp,214,1,0
mushrooms,mlp,215,0,0
mushrooms,mlp,216,1,0
mushrooms,mlp,217,1,0
mushrooms,mlp,218,1,0
mushrooms,mlp,219,1,0
mushrooms,mlp,220,0,0
mushrooms,mlp,221,1,0
mushrooms,mlp,222,0,0
mushrooms,mlp,223,0,0
mushrooms,mlp,224,1,0
mushrooms,mlp,225,0,0
mushrooms,mlp,226,1,0
mushrooms,mlp,227,1,0
mushrooms,mlp,228,0,0
mushrooms,mlp,229,0,0
mushrooms,mlp,230,1,0
mushrooms,mlp,231,1,0
mushrooms,mlp,232,0,0
mushrooms,mlp,233,0,0
mushrooms,mlp,234,1,0
mushrooms,mlp,235,1,0
mushrooms,mlp,236,0,0
mushrooms,mlp,237,1,0
mushrooms,mlp,238,1,0
mushrooms,mlp,239,0,0
mushrooms,mlp,240,1,0
mushrooms,mlp,241,1,0
mushrooms,mlp,242,1,0
mushrooms,mlp,243,0,0
mushrooms,mlp,244,0,0
mushrooms,mlp,245,1,0
mushrooms,mlp,246,1,0
mushrooms,mlp,247,1,0
mushrooms,mlp,248,0,0
mushrooms,mlp,249,0,0
mushrooms,mlp,250,1,0
mushrooms,mlp,251,1,0
mushrooms,mlp,252,1,0
mushrooms,mlp,253,1,0
mushrooms,mlp,254,0,0
mushrooms,mlp,255,0,0
mushrooms,mlp,256,1,0
mushrooms,mlp,257,1,0
mushrooms,mlp,258,0,0
mushrooms,mlp,259,0,0
mushrooms,mlp,260,1,0
mushrooms,mlp,261,0,0
mushrooms,mlp,262,0,0
mushrooms,mlp,263,1,0
mushrooms,mlp,264,0,0
mushrooms,mlp,265,0,0
mushrooms,mlp,266,0,0
mushrooms,mlp,267,1,0
mushrooms,mlp,268,0,0
mushrooms,mlp,269,0,0
mushrooms,mlp,270,1,0
mushrooms,mlp,271,1,0
mushrooms,mlp,272,1,0
mushrooms,mlp,273,1,0
mushrooms,mlp,274,1,0
mushrooms,mlp,275,1,0
mushrooms,mlp,276,1,0
mushrooms,mlp,277,1,0
mushrooms,mlp,278,1,0
mushrooms,mlp,279,1,0
mushrooms,mlp,280,1,0
mushrooms,mlp,281,1,0
mushrooms,mlp,282,1,0
mushrooms,mlp,283,1,0
mushrooms,mlp,284,0,0
mushrooms,mlp,285,0,0
mushrooms,mlp,286,1,0
mushrooms,mlp,287,0,0
mushrooms,mlp,288,0,0
mushrooms,mlp,289,0,0
mushrooms,mlp,290,1,0
mushrooms,mlp,291,0,0
mushrooms,mlp,292,1,0
mushrooms,mlp,293,0,0
mushrooms,mlp,294,1,0
mushrooms,mlp,295,1,0
mushrooms,mlp,296,1,0
mushrooms,mlp,297,0,0
mushrooms,mlp,298,1,0
mushrooms,mlp,299,1,0
mushrooms,mlp,300,1,0
mushrooms,mlp,301,1,0
mushrooms,mlp,302,0,0
mushrooms,mlp,303,0,0
mushrooms,mlp,304,0,0
mushrooms,mlp,305,1,0
mushrooms,mlp,306,0,0
mushrooms,mlp,307,1,0
mushrooms,mlp,308,1,0
mushrooms,mlp,309,0,0
mushrooms,mlp,310,1,0
mushrooms,mlp,311,1,0
mushrooms,mlp,312,1,0
mushrooms,mlp,313,0,0
mushrooms,mlp,314,0,0
mushrooms,mlp,315,0,0
mushrooms,mlp,316,1,0
mushrooms,mlp,317,0,0
mushrooms,mlp,318,0,0
mushrooms,mlp,319,1,0
mushrooms,mlp,320,0,0
mushrooms,mlp,321,1,0
mushrooms,mlp,322,0,0
mushrooms,mlp,323,1,0
mushrooms,mlp,324,0,0
mushrooms,mlp,325,0,0
mushrooms,mlp,326,0,0
mushrooms,mlp,327,1,0
mushrooms,mlp,328,1,0
mushrooms,mlp,329,1,0
mushrooms,mlp,330,1,0
mushrooms,mlp,331,0,0
mushrooms,mlp,332,0,0
mushrooms,mlp,333,0,0
mushrooms,mlp,334,1,0
mushrooms,mlp,335,0,0
mushrooms,mlp,336,0,0
mushrooms,mlp,337,1,0
mushrooms,mlp,338,0,0
mushrooms,mlp,339,0,0
mushrooms,mlp,340,0,0
mushrooms,mlp,341,1,0
mushrooms,mlp,342,0,0
mushrooms,mlp,343,0,0
mushrooms,mlp,344,0,0
mushrooms,mlp,345,0,0
mushrooms,mlp,346,1,0
mushrooms,mlp,347,1,0
mushrooms,mlp,348,1,0
mushrooms,mlp,349,0,0
mushrooms,mlp,350,1,0
mushrooms,mlp,351,0,0
mushrooms,mlp,352,1,0
mushrooms,mlp,353,1,0
mushrooms,mlp,354,1,0
mushrooms,mlp,355,1,0
mushrooms,mlp,356,1,0
mushrooms,mlp,357,1,0
mushrooms,mlp,358,1,0
mushrooms,mlp,359,1,0
mushrooms,mlp,360,0,0
mushrooms,mlp,361,0,0
mushrooms,mlp,362,1,0
mushrooms,mlp,363,1,0
mushrooms,mlp,364,1,0
mushrooms,mlp,365,0,0
mushrooms,mlp,366,0,0
mushrooms,mlp,367,1,0
mushrooms,mlp,368,1,0
mushrooms,mlp,369,1,0
mushrooms,mlp,370,1,0
mushrooms,mlp,371,1,0
mushrooms,mlp,372,0,0
mushrooms,mlp,373,1,0
mushrooms,mlp,374,0,0
mushrooms,mlp,375,1,0
mushrooms,mlp,376,0,0
mushrooms,mlp,377,0,0
mushrooms,mlp,378,1,0
mushrooms,mlp,379,0,0
mushrooms,mlp,380,0,0
mushrooms,mlp,381,1,0
mushrooms,mlp,382,0,0
mushrooms,mlp,383,1,0
mushrooms,mlp,384,0,0
mushrooms,mlp,385,0,0
mushrooms,mlp,386,1,0
mushrooms,mlp,387,0,0
mushrooms,mlp,388,0,0
mushrooms,mlp,389,0,0
mushrooms,mlp,390,0,0
mushrooms,mlp,391,1,0
mushrooms,mlp,392,0,0
mushrooms,mlp,393,0,0
mushrooms,mlp,394,1,0
mushrooms,mlp,395,0,0
mushrooms,mlp,396,0,0
mushrooms,mlp,397,0,0
mushrooms,mlp,398,1,0
mushrooms,mlp,399,1,0
