appId,instanceId,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,y
diabetes,27,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,28,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,29,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,30,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,31,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,32,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,33,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,34,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,35,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,36,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,37,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,38,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,39,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,40,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,41,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,42,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,43,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,44,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,45,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,46,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,47,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,48,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,49,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,50,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,51,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,52,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,53,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,54,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,55,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,56,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,57,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,58,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,1.0
diabetes,59,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,60,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,,,,,,,,,,,,,0.0
diabetes,61,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,62,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,63,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,64,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,65,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,66,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,67,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,68,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,69,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,70,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,71,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,72,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,73,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,74,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1.0
diabetes,75,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,76,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,77,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,78,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,79,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,80,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,81,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,82,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,83,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,1.0
diabetes,84,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,85,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,86,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,87,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,88,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,89,1.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,90,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,91,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,92,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,93,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,94,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,95,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,96,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,97,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,98,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,99,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,100,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,101,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,102,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,103,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,104,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,105,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,106,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,,,,,,,,,,,,,0.0
diabetes,107,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,108,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,0.0
diabetes,109,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,110,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,111,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,112,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,,,,,,,,,,,,,1.0
diabetes,113,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,114,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,115,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,116,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,117,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,,,,,,,,,,,,,1.0
diabetes,118,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,0.0
diabetes,119,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0
forest_cover,0,2245.0,46.0,18.0,0.0,379.0,223.0,,,,,,,,,,,,,,,1.0
forest_cover,1,2403.0,84.0,10.0,268.0,1231.0,234.0,,,,,,,,,,,,,,,0.0
forest_cover,2,2341.0,234.0,23.0,300.0,912.0,174.0,,,,,,,,,,,,,,,1.0
forest_cover,3,2235.0,44.0,38.0,408.0,446.0,199.0,,,,,,,,,,,,,,,0.0
forest_cover,4,2134.0,110.0,9.0,0.0,955.0,236.0,,,,,,,,,,,,,,,1.0
forest_cover,5,2207.0,95.0,16.0,60.0,765.0,244.0,,,,,,,,,,,,,,,1.0
forest_cover,6,2443.0,165.0,17.0,218.0,1146.0,233.0,,,,,,,,,,,,,,,0.0
forest_cover,7,2262.0,215.0,15.0,42.0,426.0,204.0,,,,,,,,,,,,,,,0.0
forest_cover,8,2303.0,315.0,23.0,170.0,977.0,154.0,,,,,,,,,,,,,,,0.0
forest_cover,9,2451.0,276.0,21.0,256.0,540.0,159.0,,,,,,,,,,,,,,,0.0
forest_cover,10,2085.0,103.0,27.0,30.0,648.0,253.0,,,,,,,,,,,,,,,1.0
forest_cover,11,2310.0,119.0,34.0,127.0,382.0,254.0,,,,,,,,,,,,,,,1.0
forest_cover,12,2296.0,153.0,16.0,134.0,175.0,237.0,,,,,,,,,,,,,,,0.0
forest_cover,13,2099.0,11.0,12.0,0.0,882.0,207.0,,,,,,,,,,,,,,,1.0
forest_cover,14,2333.0,106.0,26.0,339.0,892.0,253.0,,,,,,,,,,,,,,,1.0
forest_cover,15,2257.0,23.0,17.0,0.0,1598.0,208.0,,,,,,,,,,,,,,,1.0
forest_cover,16,2200.0,152.0,8.0,0.0,1475.0,230.0,,,,,,,,,,,,,,,1.0
forest_cover,17,2285.0,139.0,16.0,192.0,1214.0,242.0,,,,,,,,,,,,,,,1.0
forest_cover,18,2350.0,126.0,27.0,309.0,379.0,252.0,,,,,,,,,,,,,,,0.0
forest_cover,19,2059.0,128.0,22.0,0.0,841.0,250.0,,,,,,,,,,,,,,,1.0
forest_cover,20,2020.0,358.0,25.0,0.0,531.0,174.0,,,,,,,,,,,,,,,1.0
forest_cover,21,2334.0,255.0,29.0,511.0,485.0,141.0,,,,,,,,,,,,,,,0.0
forest_cover,22,2359.0,13.0,22.0,300.0,1454.0,193.0,,,,,,,,,,,,,,,0.0
forest_cover,23,2392.0,167.0,11.0,446.0,700.0,229.0,,,,,,,,,,,,,,,1.0
forest_cover,24,2267.0,335.0,34.0,277.0,1120.0,125.0,,,,,,,,,,,,,,,0.0
forest_cover,25,2124.0,39.0,34.0,350.0,408.0,199.0,,,,,,,,,,,,,,,0.0
forest_cover,26,2478.0,167.0,31.0,268.0,283.0,227.0,,,,,,,,,,,,,,,0.0
forest_cover,27,2416.0,152.0,26.0,108.0,382.0,241.0,,,,,,,,,,,,,,,0.0
forest_cover,28,2096.0,336.0,14.0,175.0,323.0,187.0,,,,,,,,,,,,,,,0.0
forest_cover,29,2483.0,297.0,13.0,216.0,541.0,184.0,,,,,,,,,,,,,,,0.0
forest_cover,30,2166.0,81.0,29.0,30.0,696.0,244.0,,,,,,,,,,,,,,,1.0
forest_cover,31,2342.0,257.0,28.0,342.0,1176.0,145.0,,,,,,,,,,,,,,,1.0
forest_cover,32,2220.0,285.0,30.0,175.0,872.0,123.0,,,,,,,,,,,,,,,0.0
forest_cover,33,2348.0,273.0,20.0,446.0,277.0,163.0,,,,,,,,,,,,,,,0.0
forest_cover,34,2381.0,93.0,9.0,67.0,1170.0,235.0,,,,,,,,,,,,,,,0.0
forest_cover,35,2189.0,135.0,33.0,42.0,1379.0,250.0,,,,,,,,,,,,,,,1.0
forest_cover,36,2308.0,116.0,33.0,124.0,319.0,254.0,,,,,,,,,,,,,,,1.0
forest_cover,37,2339.0,135.0,4.0,0.0,1451.0,227.0,,,,,,,,,,,,,,,1.0
forest_cover,38,2679.0,162.0,13.0,295.0,2379.0,232.0,,,,,,,,,,,,,,,0.0
forest_cover,39,2220.0,144.0,32.0,67.0,1209.0,245.0,,,,,,,,,,,,,,,1.0
forest_cover,40,2472.0,345.0,7.0,210.0,828.0,206.0,,,,,,,,,,,,,,,0.0
forest_cover,41,2403.0,82.0,19.0,42.0,741.0,243.0,,,,,,,,,,,,,,,0.0
forest_cover,42,1926.0,0.0,29.0,30.0,60.0,166.0,,,,,,,,,,,,,,,0.0
forest_cover,43,2189.0,113.0,5.0,0.0,957.0,230.0,,,,,,,,,,,,,,,1.0
forest_cover,44,2412.0,329.0,10.0,212.0,1362.0,197.0,,,,,,,,,,,,,,,0.0
forest_cover,45,2334.0,183.0,16.0,283.0,934.0,222.0,,,,,,,,,,,,,,,1.0
forest_cover,46,2214.0,357.0,5.0,0.0,1140.0,213.0,,,,,,,,,,,,,,,1.0
forest_cover,47,2076.0,82.0,33.0,162.0,270.0,243.0,,,,,,,,,,,,,,,0.0
forest_cover,48,2829.0,192.0,13.0,674.0,2792.0,218.0,,,,,,,,,,,,,,,0.0
forest_cover,49,2281.0,210.0,21.0,234.0,1176.0,199.0,,,,,,,,,,,,,,,1.0
forest_cover,50,2421.0,273.0,28.0,408.0,300.0,136.0,,,,,,,,,,,,,,,0.0
forest_cover,51,2240.0,27.0,17.0,0.0,882.0,211.0,,,,,,,,,,,,,,,1.0
forest_cover,52,2452.0,292.0,13.0,426.0,1057.0,183.0,,,,,,,,,,,,,,,0.0
forest_cover,53,2146.0,100.0,14.0,0.0,1422.0,243.0,,,,,,,,,,,,,,,1.0
forest_cover,54,2325.0,110.0,34.0,212.0,488.0,254.0,,,,,,,,,,,,,,,1.0
forest_cover,55,2260.0,118.0,21.0,124.0,553.0,250.0,,,,,,,,,,,,,,,1.0
forest_cover,56,2254.0,50.0,19.0,0.0,395.0,225.0,,,,,,,,,,,,,,,1.0
forest_cover,57,2485.0,254.0,28.0,175.0,402.0,146.0,,,,,,,,,,,,,,,0.0
forest_cover,58,2262.0,26.0,6.0,0.0,721.0,217.0,,,,,,,,,,,,,,,1.0
forest_cover,59,2349.0,7.0,6.0,0.0,847.0,213.0,,,,,,,,,,,,,,,1.0
forest_cover,60,2151.0,134.0,31.0,85.0,899.0,250.0,,,,,,,,,,,,,,,1.0
forest_cover,61,2022.0,19.0,14.0,30.0,446.0,209.0,,,,,,,,,,,,,,,1.0
forest_cover,62,2295.0,148.0,12.0,30.0,234.0,236.0,,,,,,,,,,,,,,,1.0
forest_cover,63,2203.0,85.0,3.0,0.0,1445.0,223.0,,,,,,,,,,,,,,,1.0
forest_cover,64,2852.0,97.0,15.0,297.0,3247.0,243.0,,,,,,,,,,,,,,,0.0
forest_cover,65,2373.0,118.0,19.0,395.0,642.0,249.0,,,,,,,,,,,,,,,1.0
forest_cover,66,2224.0,216.0,8.0,0.0,1239.0,212.0,,,,,,,,,,,,,,,1.0
forest_cover,67,2110.0,283.0,9.0,0.0,1120.0,194.0,,,,,,,,,,,,,,,1.0
forest_cover,68,2325.0,130.0,30.0,300.0,937.0,252.0,,,,,,,,,,,,,,,1.0
forest_cover,69,2038.0,4.0,29.0,150.0,175.0,169.0,,,,,,,,,,,,,,,0.0
forest_cover,70,2300.0,114.0,21.0,67.0,300.0,250.0,,,,,,,,,,,,,,,1.0
forest_cover,71,2255.0,23.0,12.0,0.0,959.0,212.0,,,,,,,,,,,,,,,1.0
forest_cover,72,2094.0,99.0,29.0,85.0,495.0,252.0,,,,,,,,,,,,,,,1.0
forest_cover,73,2397.0,196.0,7.0,457.0,726.0,219.0,,,,,,,,,,,,,,,1.0
forest_cover,74,2162.0,73.0,27.0,0.0,810.0,239.0,,,,,,,,,,,,,,,1.0
forest_cover,75,2305.0,160.0,28.0,457.0,1273.0,235.0,,,,,,,,,,,,,,,1.0
forest_cover,76,2062.0,69.0,27.0,150.0,242.0,236.0,,,,,,,,,,,,,,,0.0
forest_cover,77,2130.0,34.0,7.0,0.0,949.0,219.0,,,,,,,,,,,,,,,1.0
forest_cover,78,2130.0,45.0,5.0,0.0,1209.0,221.0,,,,,,,,,,,,,,,1.0
forest_cover,79,2153.0,158.0,24.0,0.0,900.0,237.0,,,,,,,,,,,,,,,1.0
forest_cover,80,2561.0,123.0,20.0,361.0,745.0,249.0,,,,,,,,,,,,,,,0.0
forest_cover,81,2376.0,19.0,16.0,30.0,691.0,207.0,,,,,,,,,,,,,,,1.0
forest_cover,82,2304.0,122.0,9.0,0.0,108.0,235.0,,,,,,,,,,,,,,,1.0
forest_cover,83,2502.0,307.0,19.0,300.0,234.0,164.0,,,,,,,,,,,,,,,0.0
forest_cover,84,2041.0,327.0,33.0,60.0,108.0,122.0,,,,,,,,,,,,,,,0.0
forest_cover,85,2153.0,5.0,15.0,0.0,1221.0,200.0,,,,,,,,,,,,,,,1.0
forest_cover,86,2338.0,127.0,24.0,306.0,700.0,251.0,,,,,,,,,,,,,,,1.0
forest_cover,87,2636.0,6.0,16.0,531.0,598.0,199.0,,,,,,,,,,,,,,,0.0
forest_cover,88,2356.0,50.0,7.0,0.0,525.0,224.0,,,,,,,,,,,,,,,1.0
forest_cover,89,2651.0,270.0,1.0,365.0,511.0,216.0,,,,,,,,,,,,,,,0.0
forest_cover,90,2666.0,156.0,17.0,150.0,2420.0,237.0,,,,,,,,,,,,,,,0.0
forest_cover,91,2599.0,226.0,24.0,30.0,2955.0,178.0,,,,,,,,,,,,,,,0.0
forest_cover,92,2252.0,66.0,3.0,0.0,446.0,222.0,,,,,,,,,,,,,,,1.0
forest_cover,93,2303.0,122.0,26.0,525.0,1448.0,253.0,,,,,,,,,,,,,,,1.0
forest_cover,94,1966.0,302.0,39.0,108.0,150.0,89.0,,,,,,,,,,,,,,,0.0
forest_cover,95,2697.0,207.0,29.0,150.0,2110.0,188.0,,,,,,,,,,,,,,,0.0
forest_cover,96,2425.0,80.0,16.0,0.0,674.0,239.0,,,,,,,,,,,,,,,1.0
forest_cover,97,2232.0,94.0,35.0,256.0,582.0,249.0,,,,,,,,,,,,,,,1.0
forest_cover,98,2190.0,270.0,10.0,30.0,595.0,194.0,,,,,,,,,,,,,,,1.0
forest_cover,99,2680.0,63.0,11.0,295.0,1025.0,230.0,,,,,,,,,,,,,,,0.0
forest_cover,100,2293.0,144.0,22.0,30.0,1452.0,244.0,,,,,,,,,,,,,,,0.0
forest_cover,101,2558.0,212.0,33.0,90.0,1722.0,172.0,,,,,,,,,,,,,,,0.0
forest_cover,102,2273.0,117.0,27.0,150.0,872.0,254.0,,,,,,,,,,,,,,,1.0
forest_cover,103,2289.0,120.0,23.0,216.0,942.0,252.0,,,,,,,,,,,,,,,1.0
forest_cover,104,2376.0,348.0,29.0,283.0,1230.0,152.0,,,,,,,,,,,,,,,0.0
forest_cover,105,2148.0,26.0,33.0,551.0,589.0,186.0,,,,,,,,,,,,,,,0.0
forest_cover,106,2214.0,131.0,31.0,228.0,741.0,252.0,,,,,,,,,,,,,,,1.0
forest_cover,107,2085.0,114.0,24.0,0.0,1215.0,252.0,,,,,,,,,,,,,,,1.0
forest_cover,108,2339.0,323.0,21.0,85.0,430.0,164.0,,,,,,,,,,,,,,,0.0
forest_cover,109,2363.0,121.0,19.0,192.0,1356.0,248.0,,,,,,,,,,,,,,,0.0
forest_cover,110,2372.0,98.0,14.0,170.0,553.0,242.0,,,,,,,,,,,,,,,0.0
forest_cover,111,2364.0,86.0,32.0,362.0,743.0,246.0,,,,,,,,,,,,,,,1.0
forest_cover,112,2627.0,90.0,6.0,153.0,1765.0,229.0,,,,,,,,,,,,,,,0.0
forest_cover,113,2219.0,175.0,28.0,192.0,1140.0,223.0,,,,,,,,,,,,,,,1.0
forest_cover,114,2306.0,100.0,30.0,240.0,684.0,252.0,,,,,,,,,,,,,,,1.0
forest_cover,115,2505.0,270.0,26.0,300.0,720.0,145.0,,,,,,,,,,,,,,,0.0
forest_cover,116,2710.0,178.0,18.0,390.0,2402.0,225.0,,,,,,,,,,,,,,,0.0
forest_cover,117,2612.0,228.0,28.0,256.0,1983.0,169.0,,,,,,,,,,,,,,,0.0
forest_cover,118,2114.0,145.0,19.0,30.0,1253.0,243.0,,,,,,,,,,,,,,,1.0
forest_cover,119,2124.0,299.0,21.0,212.0,268.0,156.0,,,,,,,,,,,,,,,0.0
wine_quality,0,10.8,0.63,30.0,0.39,3.18,0.093,,,,,,,,,,,,,,,1.0
wine_quality,1,9.5,0.62,35.0,0.52,3.38,0.085,,,,,,,,,,,,,,,1.0
wine_quality,2,8.7,0.75,55.0,0.42,3.34,0.084,,,,,,,,,,,,,,,0.0
wine_quality,3,10.2,0.87,15.0,0.46,2.99,0.071,,,,,,,,,,,,,,,0.0
wine_quality,4,9.5,0.62,78.0,0.45,3.38,0.08,,,,,,,,,,,,,,,0.0
wine_quality,5,12.0,1.13,18.0,0.27,3.2,0.074,,,,,,,,,,,,,,,1.0
wine_quality,6,10.9,0.68,22.0,0.765,3.33,0.084,,,,,,,,,,,,,,,0.0
wine_quality,7,13.6,0.88,89.0,0.47,3.54,0.048,,,,,,,,,,,,,,,1.0
wine_quality,8,11.2,0.74,22.0,0.33,3.26,0.084,,,,,,,,,,,,,,,1.0
wine_quality,9,11.7,0.75,29.0,0.42,3.24,0.1159999999999999,,,,,,,,,,,,,,,1.0
wine_quality,10,12.1,0.77,34.0,0.42,3.24,0.085,,,,,,,,,,,,,,,1.0
wine_quality,11,11.2,0.82,24.0,0.56,3.4,0.074,,,,,,,,,,,,,,,0.0
wine_quality,12,12.0,0.7,24.0,0.35,3.23,0.11,,,,,,,,,,,,,,,1.0
wine_quality,13,10.1,0.65,92.0,0.56,3.3,0.102,,,,,,,,,,,,,,,0.0
wine_quality,14,9.9,0.7,39.0,0.68,3.5,0.078,,,,,,,,,,,,,,,0.0
wine_quality,15,10.0,0.7,28.0,0.31,3.42,0.066,,,,,,,,,,,,,,,1.0
wine_quality,16,9.5,0.79,49.0,0.5,3.36,0.075,,,,,,,,,,,,,,,0.0
wine_quality,17,9.9,0.76,41.0,0.41,3.02,0.095,,,,,,,,,,,,,,,1.0
wine_quality,18,11.8,0.76,88.0,0.18,3.33,0.071,,,,,,,,,,,,,,,1.0
wine_quality,19,10.1,0.69,11.0,0.64,3.37,0.115,,,,,,,,,,,,,,,1.0
wine_quality,20,11.0,0.65,16.0,0.35,3.15,0.07,,,,,,,,,,,,,,,1.0
wine_quality,21,9.9,0.51,141.0,0.69,3.25,0.08,,,,,,,,,,,,,,,0.0
wine_quality,22,12.8,0.63,11.0,0.66,3.71,0.087,,,,,,,,,,,,,,,1.0
wine_quality,23,9.4,0.52,72.0,0.41,3.44,0.083,,,,,,,,,,,,,,,0.0
wine_quality,24,12.0,0.66,35.0,0.35,3.2,0.066,,,,,,,,,,,,,,,1.0
wine_quality,25,9.4,0.49,121.0,0.6,3.37,0.07,,,,,,,,,,,,,,,0.0
wine_quality,26,12.4,0.86,19.0,0.53,3.3,0.039,,,,,,,,,,,,,,,0.0
wine_quality,27,11.7,0.39,100.0,0.28,3.26,0.012,,,,,,,,,,,,,,,1.0
wine_quality,28,11.8,0.73,67.0,0.56,3.28,0.089,,,,,,,,,,,,,,,1.0
wine_quality,29,10.8,0.62,90.0,0.815,3.38,0.074,,,,,,,,,,,,,,,0.0
wine_quality,30,9.4,0.7,90.0,0.62,3.16,0.146,,,,,,,,,,,,,,,0.0
wine_quality,31,10.6,0.82,47.0,0.35,3.26,0.0579999999999999,,,,,,,,,,,,,,,1.0
wine_quality,32,12.8,0.63,11.0,0.66,3.71,0.087,,,,,,,,,,,,,,,1.0
wine_quality,33,11.5,0.55,14.0,0.59,3.42,0.091,,,,,,,,,,,,,,,1.0
wine_quality,34,11.7,0.82,19.0,0.4,3.27,0.0969999999999999,,,,,,,,,,,,,,,1.0
wine_quality,35,10.2,0.62,28.0,0.6,3.52,0.083,,,,,,,,,,,,,,,1.0
wine_quality,36,9.5,0.53,45.0,0.62,3.34,0.084,,,,,,,,,,,,,,,0.0
wine_quality,37,10.8,0.6,15.0,0.6,3.42,0.086,,,,,,,,,,,,,,,0.0
wine_quality,38,11.5,0.6,52.0,0.76,3.51,0.072,,,,,,,,,,,,,,,0.0
wine_quality,39,9.5,0.63,12.0,0.43,3.19,0.214,,,,,,,,,,,,,,,0.0
wine_quality,40,10.0,1.1,13.0,0.33,3.23,0.061,,,,,,,,,,,,,,,1.0
wine_quality,41,10.0,0.6,29.0,0.64,3.32,0.077,,,,,,,,,,,,,,,0.0
wine_quality,42,10.1,0.63,20.0,0.67,3.4,0.107,,,,,,,,,,,,,,,0.0
wine_quality,43,10.2,0.65,23.0,0.915,3.35,0.143,,,,,,,,,,,,,,,1.0
wine_quality,44,10.3,0.87,28.0,0.22,3.41,0.078,,,,,,,,,,,,,,,0.0
wine_quality,45,11.3,0.49,29.0,0.4,3.28,0.061,,,,,,,,,,,,,,,1.0
wine_quality,46,11.0,0.65,49.0,0.59,3.18,0.087,,,,,,,,,,,,,,,0.0
wine_quality,47,10.2,0.75,26.0,0.39,3.34,0.073,,,,,,,,,,,,,,,0.0
wine_quality,48,9.5,0.61,126.0,0.63,3.28,0.099,,,,,,,,,,,,,,,0.0
wine_quality,49,11.1,0.79,20.0,0.44,3.14,0.071,,,,,,,,,,,,,,,1.0
wine_quality,50,10.2,0.72,10.0,0.26,3.2,0.071,,,,,,,,,,,,,,,1.0
wine_quality,51,10.1,0.54,99.0,0.6,3.35,0.095,,,,,,,,,,,,,,,0.0
